transaction_id,customer_id,transaction_date,product,category,quantity,unit_price,total_amount,payment_method
5090,60,2025-04-05,Keyboard,Accessories,2,1800.00,3600.00,UPI
5091,61,2025-04-19,Mouse,Accessories,3,900.00,2700.00,Card
5092,62,2025-05-03,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5093,63,2025-05-17,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5094,64,2025-05-31,Laptop,Electronics,3,55000.00,165000.00,UPI
5095,65,2025-06-14,Smartphone,Electronics,1,30000.00,30000.00,Card
5096,66,2025-06-28,Headphones,Electronics,2,2500.00,5000.00,Cash
5097,67,2025-07-12,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5098,68,2025-07-26,Keyboard,Accessories,1,1800.00,1800.00,UPI
5099,69,2025-08-09,Mouse,Accessories,2,900.00,1800.00,Card
5100,70,2025-08-23,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5101,71,2024-03-15,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5102,72,2024-03-29,Laptop,Electronics,2,55000.00,110000.00,UPI
5103,73,2024-04-12,Smartphone,Electronics,3,30000.00,90000.00,Card
5104,74,2024-04-26,Headphones,Electronics,1,2500.00,2500.00,Cash
5105,75,2024-05-10,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5106,76,2024-05-24,Keyboard,Accessories,3,1800.00,5400.00,UPI
5107,77,2024-06-07,Mouse,Accessories,1,900.00,900.00,Card
5108,78,2024-06-21,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5109,79,2024-07-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5110,80,2024-07-19,Laptop,Electronics,1,55000.00,55000.00,UPI
5111,81,2024-08-02,Smartphone,Electronics,2,30000.00,60000.00,Card
5112,82,2024-08-16,Headphones,Electronics,3,2500.00,7500.00,Cash
5113,83,2024-08-30,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5114,84,2024-09-13,Keyboard,Accessories,2,1800.00,3600.00,UPI
5115,85,2024-09-27,Mouse,Accessories,3,900.00,2700.00,Card
5116,86,2024-10-11,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5117,87,2024-10-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5118,88,2024-11-08,Laptop,Electronics,3,55000.00,165000.00,UPI
5119,89,2024-11-22,Smartphone,Electronics,1,30000.00,30000.00,Card
5120,90,2024-12-06,Headphones,Electronics,2,2500.00,5000.00,Cash
5121,91,2024-12-20,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5122,92,2025-01-03,Keyboard,Accessories,1,1800.00,1800.00,UPI
5123,93,2025-01-17,Mouse,Accessories,2,900.00,1800.00,Card
5124,94,2025-01-31,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5125,95,2025-02-14,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5126,96,2025-02-28,Laptop,Electronics,2,55000.00,110000.00,UPI
5127,97,2025-03-14,Smartphone,Electronics,3,30000.00,90000.00,Card
5128,98,2025-03-28,Headphones,Electronics,1,2500.00,2500.00,Cash
5129,99,2025-04-11,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5130,100,2025-04-25,Keyboard,Accessories,3,1800.00,5400.00,UPI
5131,101,2025-05-09,Mouse,Accessories,1,900.00,900.00,Card
5132,102,2025-05-23,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5133,103,2025-06-06,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5134,104,2025-06-20,Laptop,Electronics,1,55000.00,55000.00,UPI
5135,105,2025-07-04,Smartphone,Electronics,2,30000.00,60000.00,Card
5136,106,2025-07-18,Headphones,Electronics,3,2500.00,7500.00,Cash
5137,107,2025-08-01,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5138,108,2025-08-15,Keyboard,Accessories,2,1800.00,3600.00,UPI
5139,109,2025-08-29,Mouse,Accessories,3,900.00,2700.00,Card
5140,110,2025-09-12,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5141,111,2025-09-26,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5142,112,2025-10-10,Laptop,Electronics,3,55000.00,165000.00,UPI
5143,113,2024-05-02,Smartphone,Electronics,1,30000.00,30000.00,Card
5144,114,2024-05-16,Headphones,Electronics,2,2500.00,5000.00,Cash
5145,115,2024-05-30,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5146,116,2024-06-13,Keyboard,Accessories,1,1800.00,1800.00,UPI
5147,117,2024-06-27,Mouse,Accessories,2,900.00,1800.00,Card
5148,118,2024-07-11,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5149,119,2024-07-25,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5150,120,2024-08-08,Laptop,Electronics,2,55000.00,110000.00,UPI
5151,121,2024-08-22,Smartphone,Electronics,3,30000.00,90000.00,Card
5152,122,2024-09-05,Headphones,Electronics,1,2500.00,2500.00,Cash
5153,123,2024-09-19,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5154,124,2024-10-03,Keyboard,Accessories,3,1800.00,5400.00,UPI
5155,125,2024-10-17,Mouse,Accessories,1,900.00,900.00,Card
5156,126,2024-10-31,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5157,127,2024-11-14,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5158,128,2024-11-28,Laptop,Electronics,1,55000.00,55000.00,UPI
5159,129,2024-12-12,Smartphone,Electronics,2,30000.00,60000.00,Card
5160,130,2024-12-26,Headphones,Electronics,3,2500.00,7500.00,Cash
5161,131,2025-01-09,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5162,132,2025-01-23,Keyboard,Accessories,2,1800.00,3600.00,UPI
5163,133,2025-02-06,Mouse,Accessories,3,900.00,2700.00,Card
5164,134,2025-02-20,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5165,135,2025-03-06,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5166,136,2025-03-20,Laptop,Electronics,3,55000.00,165000.00,UPI
5167,137,2025-04-03,Smartphone,Electronics,1,30000.00,30000.00,Card
5168,138,2025-04-17,Headphones,Electronics,2,2500.00,5000.00,Cash
5169,139,2025-05-01,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5170,140,2025-05-15,Keyboard,Accessories,1,1800.00,1800.00,UPI
5171,141,2025-05-29,Mouse,Accessories,2,900.00,1800.00,Card
5172,142,2025-06-12,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5173,143,2025-06-26,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5174,144,2025-07-10,Laptop,Electronics,2,55000.00,110000.00,UPI
5175,145,2025-07-24,Smartphone,Electronics,3,30000.00,90000.00,Card
5176,146,2025-08-07,Headphones,Electronics,1,2500.00,2500.00,Cash
5177,147,2025-08-21,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5178,148,2025-09-04,Keyboard,Accessories,3,1800.00,5400.00,UPI
5179,149,2025-09-18,Mouse,Accessories,1,900.00,900.00,Card
5180,150,2025-10-02,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5181,151,2025-10-16,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5182,152,2025-10-30,Laptop,Electronics,1,55000.00,55000.00,UPI
5183,153,2025-11-13,Smartphone,Electronics,2,30000.00,60000.00,Card
5184,154,2024-06-05,Headphones,Electronics,3,2500.00,7500.00,Cash
5185,155,2024-06-19,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5186,156,2024-07-03,Keyboard,Accessories,2,1800.00,3600.00,UPI
5187,157,2024-07-17,Mouse,Accessories,3,900.00,2700.00,Card
5188,158,2024-07-31,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5189,159,2024-08-14,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5190,160,2024-08-28,Laptop,Electronics,3,55000.00,165000.00,UPI
5191,161,2024-09-11,Smartphone,Electronics,1,30000.00,30000.00,Card
5192,162,2024-09-25,Headphones,Electronics,2,2500.00,5000.00,Cash
5193,163,2024-10-09,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5194,164,2024-10-23,Keyboard,Accessories,1,1800.00,1800.00,UPI
5195,165,2024-11-06,Mouse,Accessories,2,900.00,1800.00,Card
5196,166,2024-11-20,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5197,167,2024-12-04,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5198,168,2024-12-18,Laptop,Electronics,2,55000.00,110000.00,UPI
5199,169,2025-01-01,Smartphone,Electronics,3,30000.00,90000.00,Card
5200,170,2025-01-15,Headphones,Electronics,1,2500.00,2500.00,Cash
5201,171,2025-01-29,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5202,172,2025-02-12,Keyboard,Accessories,3,1800.00,5400.00,UPI
5203,173,2025-02-26,Mouse,Accessories,1,900.00,900.00,Card
5204,174,2025-03-12,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5205,175,2025-03-26,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5206,176,2025-04-09,Laptop,Electronics,1,55000.00,55000.00,UPI
5207,177,2025-04-23,Smartphone,Electronics,2,30000.00,60000.00,Card
5208,178,2025-05-07,Headphones,Electronics,3,2500.00,7500.00,Cash
5209,179,2025-05-21,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5210,180,2025-06-04,Keyboard,Accessories,2,1800.00,3600.00,UPI
5211,181,2025-06-18,Mouse,Accessories,3,900.00,2700.00,Card
5212,182,2025-07-02,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5213,183,2025-07-16,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5214,184,2025-07-30,Laptop,Electronics,3,55000.00,165000.00,UPI
5215,185,2025-08-13,Smartphone,Electronics,1,30000.00,30000.00,Card
5216,186,2025-08-27,Headphones,Electronics,2,2500.00,5000.00,Cash
5217,187,2025-09-10,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5218,188,2025-09-24,Keyboard,Accessories,1,1800.00,1800.00,UPI
5219,189,2025-10-08,Mouse,Accessories,2,900.00,1800.00,Card
5220,190,2025-10-22,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5221,191,2025-11-05,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5222,192,2025-11-19,Laptop,Electronics,2,55000.00,110000.00,UPI
5223,193,2025-12-03,Smartphone,Electronics,3,30000.00,90000.00,Card
5224,194,2025-12-17,Headphones,Electronics,1,2500.00,2500.00,Cash
5225,195,2025-12-31,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5226,196,2024-07-23,Keyboard,Accessories,3,1800.00,5400.00,UPI
5227,197,2024-08-06,Mouse,Accessories,1,900.00,900.00,Card
5228,198,2024-08-20,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5229,199,2024-09-03,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5230,200,2024-09-17,Laptop,Electronics,1,55000.00,55000.00,UPI
5231,201,2024-10-01,Smartphone,Electronics,2,30000.00,60000.00,Card
5232,202,2024-10-15,Headphones,Electronics,3,2500.00,7500.00,Cash
5233,203,2024-10-29,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5234,204,2024-11-12,Keyboard,Accessories,2,1800.00,3600.00,UPI
5235,205,2024-11-26,Mouse,Accessories,3,900.00,2700.00,Card
5236,206,2024-12-10,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5237,207,2024-12-24,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5238,208,2025-01-07,Laptop,Electronics,3,55000.00,165000.00,UPI
5239,209,2025-01-21,Smartphone,Electronics,1,30000.00,30000.00,Card
5240,210,2025-02-04,Headphones,Electronics,2,2500.00,5000.00,Cash
5241,211,2025-02-18,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5242,212,2025-03-04,Keyboard,Accessories,1,1800.00,1800.00,UPI
5243,213,2025-03-18,Mouse,Accessories,2,900.00,1800.00,Card
5244,214,2025-04-01,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5245,215,2025-04-15,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5246,216,2025-04-29,Laptop,Electronics,2,55000.00,110000.00,UPI
5247,217,2025-05-13,Smartphone,Electronics,3,30000.00,90000.00,Card
5248,218,2025-05-27,Headphones,Electronics,1,2500.00,2500.00,Cash
5249,219,2025-06-10,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5250,220,2025-06-24,Keyboard,Accessories,3,1800.00,5400.00,UPI
5251,221,2025-07-08,Mouse,Accessories,1,900.00,900.00,Card
5252,222,2025-07-22,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5253,223,2025-08-05,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5254,224,2025-08-19,Laptop,Electronics,1,55000.00,55000.00,UPI
5255,225,2025-09-02,Smartphone,Electronics,2,30000.00,60000.00,Card
5256,226,2025-09-16,Headphones,Electronics,3,2500.00,7500.00,Cash
5257,227,2025-09-30,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5258,228,2025-10-14,Keyboard,Accessories,2,1800.00,3600.00,UPI
5259,229,2025-10-28,Mouse,Accessories,3,900.00,2700.00,Card
5260,230,2025-11-11,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5261,231,2025-11-25,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5262,232,2025-12-09,Laptop,Electronics,3,55000.00,165000.00,UPI
5263,233,2025-12-23,Smartphone,Electronics,1,30000.00,30000.00,Card
5264,234,2026-01-06,Headphones,Electronics,2,2500.00,5000.00,Cash
5265,235,2026-01-20,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5266,236,2026-02-03,Keyboard,Accessories,1,1800.00,1800.00,UPI
5267,237,2024-08-26,Mouse,Accessories,2,900.00,1800.00,Card
5268,238,2024-09-09,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5269,239,2024-09-23,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5270,240,2024-10-07,Laptop,Electronics,2,55000.00,110000.00,UPI
5271,241,2024-10-21,Smartphone,Electronics,3,30000.00,90000.00,Card
5272,242,2024-11-04,Headphones,Electronics,1,2500.00,2500.00,Cash
5273,243,2024-11-18,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5274,244,2024-12-02,Keyboard,Accessories,3,1800.00,5400.00,UPI
5275,245,2024-12-16,Mouse,Accessories,1,900.00,900.00,Card
5276,246,2024-12-30,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5277,247,2025-01-13,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5278,248,2025-01-27,Laptop,Electronics,1,55000.00,55000.00,UPI
5279,249,2025-02-10,Smartphone,Electronics,2,30000.00,60000.00,Card
5280,250,2025-02-24,Headphones,Electronics,3,2500.00,7500.00,Cash
5281,251,2025-03-10,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5282,252,2025-03-24,Keyboard,Accessories,2,1800.00,3600.00,UPI
5283,253,2025-04-07,Mouse,Accessories,3,900.00,2700.00,Card
5284,254,2025-04-21,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5285,255,2025-05-05,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5286,256,2025-05-19,Laptop,Electronics,3,55000.00,165000.00,UPI
5287,257,2025-06-02,Smartphone,Electronics,1,30000.00,30000.00,Card
5288,258,2025-06-16,Headphones,Electronics,2,2500.00,5000.00,Cash
5289,259,2025-06-30,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5290,260,2025-07-14,Keyboard,Accessories,1,1800.00,1800.00,UPI
5291,261,2025-07-28,Mouse,Accessories,2,900.00,1800.00,Card
5292,262,2025-08-11,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5293,263,2025-08-25,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5294,264,2025-09-08,Laptop,Electronics,2,55000.00,110000.00,UPI
5295,265,2025-09-22,Smartphone,Electronics,3,30000.00,90000.00,Card
5296,266,2025-10-06,Headphones,Electronics,1,2500.00,2500.00,Cash
5297,267,2025-10-20,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5298,268,2025-11-03,Keyboard,Accessories,3,1800.00,5400.00,UPI
5299,269,2025-11-17,Mouse,Accessories,1,900.00,900.00,Card
5300,270,2025-12-01,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5301,271,2025-12-15,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5302,272,2025-12-29,Laptop,Electronics,1,55000.00,55000.00,UPI
5303,273,2026-01-12,Smartphone,Electronics,2,30000.00,60000.00,Card
5304,274,2026-01-26,Headphones,Electronics,3,2500.00,7500.00,Cash
5305,275,2026-02-09,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5306,276,2026-02-23,Keyboard,Accessories,2,1800.00,3600.00,UPI
5307,277,2026-03-09,Mouse,Accessories,3,900.00,2700.00,Card
5308,278,2026-03-23,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5309,279,2024-10-13,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5310,280,2024-10-27,Laptop,Electronics,3,55000.00,165000.00,UPI
5311,281,2024-11-10,Smartphone,Electronics,1,30000.00,30000.00,Card
5312,282,2024-11-24,Headphones,Electronics,2,2500.00,5000.00,Cash
5313,283,2024-12-08,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5314,284,2024-12-22,Keyboard,Accessories,1,1800.00,1800.00,UPI
5315,285,2025-01-05,Mouse,Accessories,2,900.00,1800.00,Card
5316,286,2025-01-19,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5317,287,2025-02-02,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5318,288,2025-02-16,Laptop,Electronics,2,55000.00,110000.00,UPI
5319,289,2025-03-02,Smartphone,Electronics,3,30000.00,90000.00,Card
5320,290,2025-03-16,Headphones,Electronics,1,2500.00,2500.00,Cash
5321,291,2025-03-30,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5322,292,2025-04-13,Keyboard,Accessories,3,1800.00,5400.00,UPI
5323,293,2025-04-27,Mouse,Accessories,1,900.00,900.00,Card
5324,294,2025-05-11,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5325,295,2025-05-25,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5326,296,2025-06-08,Laptop,Electronics,1,55000.00,55000.00,UPI
5327,297,2025-06-22,Smartphone,Electronics,2,30000.00,60000.00,Card
5328,298,2025-07-06,Headphones,Electronics,3,2500.00,7500.00,Cash
5329,299,2025-07-20,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5330,300,2025-08-03,Keyboard,Accessories,2,1800.00,3600.00,UPI
5331,301,2025-08-17,Mouse,Accessories,3,900.00,2700.00,Card
5332,302,2025-08-31,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5333,303,2025-09-14,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5334,304,2025-09-28,Laptop,Electronics,3,55000.00,165000.00,UPI
5335,305,2025-10-12,Smartphone,Electronics,1,30000.00,30000.00,Card
5336,306,2025-10-26,Headphones,Electronics,2,2500.00,5000.00,Cash
5337,307,2025-11-09,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5338,308,2025-11-23,Keyboard,Accessories,1,1800.00,1800.00,UPI
5339,309,2025-12-07,Mouse,Accessories,2,900.00,1800.00,Card
5340,310,2025-12-21,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5341,311,2026-01-04,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5342,312,2026-01-18,Laptop,Electronics,2,55000.00,110000.00,UPI
5343,313,2026-02-01,Smartphone,Electronics,3,30000.00,90000.00,Card
5344,314,2026-02-15,Headphones,Electronics,1,2500.00,2500.00,Cash
5345,315,2026-03-01,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5346,316,2026-03-15,Keyboard,Accessories,3,1800.00,5400.00,UPI
5347,317,2026-03-29,Mouse,Accessories,1,900.00,900.00,Card
5348,318,2026-04-12,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5349,319,2026-04-26,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5350,320,2024-11-16,Laptop,Electronics,1,55000.00,55000.00,UPI
5351,321,2024-11-30,Smartphone,Electronics,2,30000.00,60000.00,Card
5352,322,2024-12-14,Headphones,Electronics,3,2500.00,7500.00,Cash
5353,323,2024-12-28,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5354,324,2025-01-11,Keyboard,Accessories,2,1800.00,3600.00,UPI
5355,325,2025-01-25,Mouse,Accessories,3,900.00,2700.00,Card
5356,326,2025-02-08,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5357,327,2025-02-22,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5358,328,2025-03-08,Laptop,Electronics,3,55000.00,165000.00,UPI
5359,329,2025-03-22,Smartphone,Electronics,1,30000.00,30000.00,Card
5360,330,2025-04-05,Headphones,Electronics,2,2500.00,5000.00,Cash
5361,331,2025-04-19,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5362,332,2025-05-03,Keyboard,Accessories,1,1800.00,1800.00,UPI
5363,333,2025-05-17,Mouse,Accessories,2,900.00,1800.00,Card
5364,334,2025-05-31,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5365,335,2025-06-14,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5366,336,2025-06-28,Laptop,Electronics,2,55000.00,110000.00,UPI
5367,337,2025-07-12,Smartphone,Electronics,3,30000.00,90000.00,Card
5368,338,2025-07-26,Headphones,Electronics,1,2500.00,2500.00,Cash
5369,339,2025-08-09,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5370,340,2025-08-23,Keyboard,Accessories,3,1800.00,5400.00,UPI
5371,341,2025-09-06,Mouse,Accessories,1,900.00,900.00,Card
5372,342,2025-09-20,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5373,343,2025-10-04,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5374,344,2025-10-18,Laptop,Electronics,1,55000.00,55000.00,UPI
5375,345,2025-11-01,Smartphone,Electronics,2,30000.00,60000.00,Card
5376,346,2025-11-15,Headphones,Electronics,3,2500.00,7500.00,Cash
5377,347,2025-11-29,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5378,348,2025-12-13,Keyboard,Accessories,2,1800.00,3600.00,UPI
5379,349,2025-12-27,Mouse,Accessories,3,900.00,2700.00,Card
5380,350,2026-01-10,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5381,351,2026-01-24,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5382,352,2026-02-07,Laptop,Electronics,3,55000.00,165000.00,UPI
5383,353,2026-02-21,Smartphone,Electronics,1,30000.00,30000.00,Card
5384,354,2026-03-07,Headphones,Electronics,2,2500.00,5000.00,Cash
5385,355,2026-03-21,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5386,356,2026-04-04,Keyboard,Accessories,1,1800.00,1800.00,UPI
5387,357,2026-04-18,Mouse,Accessories,2,900.00,1800.00,Card
5388,358,2026-05-02,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5389,359,2026-05-16,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5390,360,2026-05-30,Laptop,Electronics,2,55000.00,110000.00,UPI
5391,361,2026-06-13,Smartphone,Electronics,3,30000.00,90000.00,Card
5392,362,2025-01-03,Headphones,Electronics,1,2500.00,2500.00,Cash
5393,363,2025-01-17,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5394,364,2025-01-31,Keyboard,Accessories,3,1800.00,5400.00,UPI
5395,365,2024-02-15,Mouse,Accessories,1,900.00,900.00,Card
5396,366,2024-02-29,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5397,367,2024-03-14,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5398,368,2024-03-28,Laptop,Electronics,1,55000.00,55000.00,UPI
5399,369,2024-04-11,Smartphone,Electronics,2,30000.00,60000.00,Card
5400,370,2024-04-25,Headphones,Electronics,3,2500.00,7500.00,Cash
5401,371,2024-05-09,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5402,372,2024-05-23,Keyboard,Accessories,2,1800.00,3600.00,UPI
5403,373,2024-06-06,Mouse,Accessories,3,900.00,2700.00,Card
5404,374,2024-06-20,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5405,375,2024-07-04,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5406,376,2024-07-18,Laptop,Electronics,3,55000.00,165000.00,UPI
5407,377,2024-08-01,Smartphone,Electronics,1,30000.00,30000.00,Card
5408,378,2024-08-15,Headphones,Electronics,2,2500.00,5000.00,Cash
5409,379,2024-08-29,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5410,380,2024-09-12,Keyboard,Accessories,1,1800.00,1800.00,UPI
5411,381,2024-09-26,Mouse,Accessories,2,900.00,1800.00,Card
5412,382,2024-10-10,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5413,383,2024-10-24,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5414,384,2024-11-07,Laptop,Electronics,2,55000.00,110000.00,UPI
5415,385,2024-11-21,Smartphone,Electronics,3,30000.00,90000.00,Card
5416,386,2024-12-05,Headphones,Electronics,1,2500.00,2500.00,Cash
5417,387,2024-12-19,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5418,388,2025-01-02,Keyboard,Accessories,3,1800.00,5400.00,UPI
5419,389,2025-01-16,Mouse,Accessories,1,900.00,900.00,Card
5420,390,2025-01-30,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5421,391,2025-02-13,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5422,392,2025-02-27,Laptop,Electronics,1,55000.00,55000.00,UPI
5423,393,2025-03-13,Smartphone,Electronics,2,30000.00,60000.00,Card
5424,394,2025-03-27,Headphones,Electronics,3,2500.00,7500.00,Cash
5425,395,2025-04-10,Monitor,Electronics,1,12000.00,12000.00,"Net Banking"
5426,396,2025-04-24,Keyboard,Accessories,2,1800.00,3600.00,UPI
5427,397,2025-05-08,Mouse,Accessories,3,900.00,2700.00,Card
5428,398,2025-05-22,Smartwatch,Electronics,1,7000.00,7000.00,Cash
5429,399,2025-06-05,Tablet,Electronics,2,22000.00,44000.00,"Net Banking"
5430,400,2025-06-19,Laptop,Electronics,3,55000.00,165000.00,UPI
5431,401,2025-07-03,Smartphone,Electronics,1,30000.00,30000.00,Card
5432,402,2025-07-17,Headphones,Electronics,2,2500.00,5000.00,Cash
5433,403,2025-07-31,Monitor,Electronics,3,12000.00,36000.00,"Net Banking"
5434,404,2024-02-21,Keyboard,Accessories,1,1800.00,1800.00,UPI
5435,405,2024-03-06,Mouse,Accessories,2,900.00,1800.00,Card
5436,406,2024-03-20,Smartwatch,Electronics,3,7000.00,21000.00,Cash
5437,407,2024-04-03,Tablet,Electronics,1,22000.00,22000.00,"Net Banking"
5438,408,2024-04-17,Laptop,Electronics,2,55000.00,110000.00,UPI
5439,409,2024-05-01,Smartphone,Electronics,3,30000.00,90000.00,Card
5440,410,2024-05-15,Headphones,Electronics,1,2500.00,2500.00,Cash
5441,411,2024-05-29,Monitor,Electronics,2,12000.00,24000.00,"Net Banking"
5442,412,2024-06-12,Keyboard,Accessories,3,1800.00,5400.00,UPI
5443,413,2024-06-26,Mouse,Accessories,1,900.00,900.00,Card
5444,414,2024-07-10,Smartwatch,Electronics,2,7000.00,14000.00,Cash
5445,415,2024-07-24,Tablet,Electronics,3,22000.00,66000.00,"Net Banking"
5446,416,2024-08-07,Laptop,Electronics,1,55000.00,55000.00,UPI
